,wine_type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulphates_level_medium,sulphates_level_minimum
280,1,7.8,0.62,0.05,2.3,18.0,0.99735,3.29,0.63,9.3,5.0,1,0
281,1,10.3,0.59,0.42,2.8,73.0,0.9990000000000001,3.28,0.7,9.5,6.0,1,0
282,1,10.0,0.49,0.2,3.2249999999999996,50.0,1.0015,3.16,0.69,9.2,6.0,1,0
283,1,10.3,0.53,0.66,3.65,14.0,0.9978,3.05,0.74,11.5,7.0,0,0
284,1,10.3,0.44,0.5,4.5,13.0,0.998,3.28,0.83,11.5,5.0,0,0
285,1,13.4,0.27,0.62,2.6,14.5,0.99805,3.16,0.67,9.7,6.0,1,0
286,1,10.7,0.46,0.39,2.0,15.0,0.9981,3.18,0.62,9.5,5.0,1,0
287,1,10.2,0.36,0.64,2.9,41.0,0.998,3.23,0.66,9.6,6.0,1,0
288,1,8.0,0.58,0.28,3.2,42.5,0.9973,3.22,0.54,9.4,6.0,1,0
289,1,8.4,0.56,0.08,2.1,44.0,0.9958,3.13,0.52,11.0,5.0,1,0
290,1,7.9,0.65,0.01,2.5,38.0,0.9963,3.34,0.74,11.7,7.0,0,0
291,1,8.65,0.695,0.53,3.4,21.0,0.9992,3.17,0.84,12.2,7.0,0,0
292,1,8.9,0.43,0.45,1.9,16.0,0.9948,3.35,0.7,12.5,6.0,1,0
293,1,7.8,0.43,0.32,2.8,58.0,0.9974,3.31,0.64,10.3,5.0,1,0
294,1,12.4,0.49,0.58,3.0,99.0,1.0008,3.16,1.0,11.5,6.0,0,0
295,1,12.5,0.28,0.54,2.3,29.0,0.9997,3.11,1.36,9.8,7.0,0,0
296,1,12.2,0.34,0.5,2.4,21.0,1.0,3.12,1.18,9.2,6.0,0,0
297,1,10.6,0.42,0.48,2.7,18.0,0.9972,3.21,0.87,9.8,6.0,0,0
298,1,10.9,0.39,0.47,2.5,14.0,0.9982,3.3,0.75,9.8,6.0,0,0
299,1,11.9,0.57,0.5,2.6,32.0,0.99805,3.12,0.78,10.7,6.0,0,0
300,1,7.0,0.685,0.0,1.9,63.0,0.9979,3.6,0.81,9.9,5.0,0,0
301,1,6.6,0.815,0.02,2.7,34.0,0.9955,3.58,0.89,12.3,7.0,0,0
302,1,13.8,0.49,0.67,3.0,15.0,0.9986,3.02,0.93,12.0,6.0,0,0
303,1,9.6,0.56,0.31,2.8,46.0,0.9979,3.11,0.92,10.0,6.0,0,0
304,1,9.1,0.785,0.0,2.6,28.0,0.9994,3.36,0.86,9.4,6.0,0,0
305,1,9.35,0.67,0.22,2.7,34.0,1.0004,3.28,0.98,9.9,6.0,0,0
306,1,9.1,0.795,0.0,2.6,26.0,0.9994,3.35,0.83,9.4,6.0,0,0
307,1,7.7,0.665,0.0,2.4,19.0,0.9974,3.27,0.73,9.3,5.0,0,0
308,1,13.5,0.53,0.79,4.8,77.0,1.0018,3.18,0.77,13.0,5.0,0,0
309,1,6.1,0.21,0.4,1.4,165.0,0.9912,3.25,0.59,11.9,6.0,1,0
310,1,6.7,0.75,0.01,2.4,32.0,0.9955,3.255,0.61,12.8,6.0,1,0
311,1,11.5,0.41,0.52,3.0,55.0,1.0001,3.26,0.88,11.0,5.0,0,0
312,1,10.5,0.42,0.66,2.95,29.0,0.997,3.24,0.75,11.7,7.0,0,0
313,1,11.9,0.43,0.66,3.1,23.0,1.0,3.15,0.85,10.4,7.0,0,0
314,1,12.6,0.38,0.66,2.6,41.0,1.001,3.17,0.68,9.8,6.0,1,0
315,1,8.2,0.44,0.23,2.0,81.0,0.9973,3.19,0.7,9.4,5.0,1,0
316,1,8.6,0.45,0.31,2.6,50.0,0.9982,3.37,0.91,9.9,6.0,0,0
317,1,11.9,0.58,0.66,2.5,37.0,0.9992,3.05,0.56,10.0,5.0,1,0
318,1,12.5,0.46,0.63,2.0,15.0,0.9988,2.99,0.87,10.2,5.0,0,0
319,1,12.8,0.615,0.66,5.8,42.0,0.999,3.07,0.73,10.0,7.0,0,0
320,1,10.0,0.42,0.62,3.4,21.0,0.9979,3.26,0.93,11.8,6.0,0,0
321,1,10.4,0.575,0.61,2.6,24.0,1.0,3.16,0.69,9.0,5.0,1,0
322,1,10.3,0.34,0.52,2.8,22.5,0.9998,3.18,0.64,9.4,5.0,1,0
323,1,9.4,0.27,0.53,2.4,18.0,0.9962,3.2,0.735,9.65,5.0,0,0
324,1,6.9,0.30500000000000005,0.46,2.3,63.0,0.9975,3.57,0.78,9.9,5.0,0,0
325,1,7.9,0.24,0.4,1.6,25.0,0.9967,3.32,0.87,8.7,6.0,0,0
326,1,9.1,0.28,0.48,1.8,46.0,0.9967,3.32,1.04,10.6,6.0,0,0
327,1,7.4,0.55,0.22,2.2,72.0,0.9959,3.05,0.63,9.2,6.0,1,0
328,1,14.0,0.41,0.63,3.8,47.0,1.0014,3.01,0.81,10.8,6.0,0,0
329,1,11.5,0.54,0.71,4.4,15.0,0.9984,3.01,0.83,11.8,7.0,0,0
330,1,11.5,0.45,0.5,3.0,47.0,1.0003,3.26,1.11,11.0,6.0,0,0
331,1,11.4,0.625,0.66,6.2,24.0,0.9988,3.11,0.99,13.3,6.0,0,0
332,1,8.3,0.42,0.38,2.5,60.0,0.9979,3.31,0.7,10.8,6.0,1,0
333,1,8.3,0.26,0.42,2.0,27.0,0.9974,3.21,0.8,9.4,6.0,0,0
334,1,8.3,0.415,0.68,2.9,43.0,0.99795,3.06,0.8,10.0,6.0,0,0
335,1,7.7,0.51,0.28,2.1,54.0,0.998,3.42,0.74,9.2,6.0,0,0
336,1,7.4,0.63,0.07,2.4,37.0,0.9979,3.43,0.76,9.7,6.0,0,0
337,1,7.8,0.54,0.26,2.0,48.0,0.9981,3.41,0.74,9.2,6.0,0,0
338,1,8.3,0.66,0.15,1.9,42.0,0.998,3.42,0.74,9.6,6.0,1,0
339,1,7.8,0.46,0.26,1.9,53.0,0.9981,3.43,0.74,9.2,6.0,0,0
340,1,9.6,0.38,0.31,2.5,49.0,0.9982,3.19,0.7,10.0,7.0,1,0
341,1,5.6,0.42000000000000004,0.05,1.4,88.0,0.99805,3.56,0.82,9.75,8.0,0,0
342,1,9.5,0.37,0.52,2.0,26.0,0.998,3.18,0.51,9.5,5.0,1,0
343,1,8.4,0.665,0.61,2.0,95.0,0.997,3.16,0.54,9.1,5.0,1,0
344,1,12.7,0.6,0.65,2.3,25.0,0.9997,3.17,0.57,9.9,5.0,1,0
345,1,12.0,0.37,0.76,4.2,38.0,1.0004,3.22,0.6,9.9,5.0,1,0
346,1,11.75,0.735,0.62,3.4000000000000004,43.5,0.9994,3.47,0.53,9.9,5.0,1,0
347,1,11.5,0.59,0.59,2.6,49.0,0.9988,3.18,0.65,11.0,6.0,1,0
348,1,8.7,0.765,0.22,2.3,42.0,0.9963,3.1,0.55,9.4,5.0,1,0
349,1,7.7,0.26,0.3,2.45,38.0,0.9949,3.29,0.47,10.8,6.0,0,0
350,1,12.2,0.48,0.54,2.6,41.5,1.0,3.1,0.61,10.5,6.0,1,0
351,1,11.4,0.6,0.49,2.7,41.0,0.9994,3.15,0.63,10.5,6.0,1,0
352,1,7.7,0.69,0.475,2.7,27.0,0.9974,3.26,0.61,10.3,6.0,1,0
353,1,8.7,0.31,0.46,2.6,25.0,0.9966,3.36,0.64,10.1,6.0,0,0
354,1,9.8,0.44,0.47,2.5,28.0,0.9981,3.24,0.65,10.8,6.0,1,0
355,1,12.0,0.39,0.66,3.0,30.0,0.9996,3.18,0.63,10.8,6.0,1,0
356,1,10.4,0.34,0.58,3.7,16.0,0.997,3.19,0.7,11.3,6.0,1,0
357,1,12.5,0.46,0.49,4.5,49.0,0.9981,3.05,0.57,9.6,4.0,1,0
358,1,9.0,0.43,0.34,2.5,86.0,0.9987,3.38,0.62,9.5,6.0,1,0
359,1,9.1,0.45,0.35,2.4,78.0,0.9987,3.38,0.62,9.5,5.0,1,0
360,1,7.1,0.44,0.16,1.9,77.0,0.99865,3.27,0.64,9.3,5.0,1,0
361,1,9.9,0.4,0.53,2.55,19.0,0.9986,3.27,0.63,9.5,5.0,0,0
362,1,8.8,0.52,0.34,2.7,122.0,0.9982,3.26,0.61,9.5,5.0,1,0
363,1,8.6,0.725,0.24,6.6,134.0,1.0014,3.2649999999999997,1.07,9.3,5.0,0,0
364,1,10.6,0.48,0.64,2.2,123.0,0.997,3.26,0.66,11.7,5.0,1,0
365,1,7.0,0.58,0.12,1.9,124.0,0.9956,3.44,0.48,10.5,5.0,0,0
366,1,11.9,0.38,0.51,2.0,20.0,0.9996,3.24,0.76,10.4,6.0,0,0
367,1,6.8,0.77,0.0,1.8,52.0,0.9976,3.62,0.68,9.9,5.0,1,0
368,1,9.5,0.56,0.33,2.4,67.0,0.9972,3.28,0.73,11.8,7.0,0,0
369,1,6.6,0.84,0.03,2.3,48.0,0.9952,3.52,0.56,12.3,7.0,1,0
370,1,7.7,0.96,0.2,2.0,60.0,0.9955,3.36,0.44,10.9,7.0,0,0
371,1,7.15,0.24,0.47,2.1,24.0,0.99535,3.15,0.525,11.0,7.0,0,0
372,1,6.4,0.67,0.08,2.1,48.0,0.9949,3.49,0.49,11.4,6.0,0,0
373,1,9.5,0.78,0.22,1.9,32.0,0.9988,3.26,0.56,10.6,6.0,1,0
374,1,9.1,0.52,0.33,1.3,30.0,0.9978,3.24,0.6,9.3,6.0,1,0
375,1,12.8,0.84,0.33999999999999997,2.4,35.0,0.9997,3.245,0.6,10.4,6.0,1,0
376,1,7.8,0.55,0.35,2.2,32.5,0.9974,3.25,0.56,9.2,5.0,1,0
377,1,11.9,0.37,0.69,2.3,24.0,0.9958,3.0,0.65,9.95,6.0,1,0
378,1,12.3,0.39,0.63,2.3,18.0,1.0004,3.16,0.49,9.5,5.0,0,0
379,1,10.4,0.41,0.55,2.3,54.0,0.9996,3.15,0.89,9.9,6.0,0,0
380,1,8.0,0.43,0.3,2.0,62.0,0.9958,3.165,0.56,10.2,6.0,1,0
381,1,11.1,0.45,0.73,3.2,52.0,0.9986,3.17,0.66,11.2,6.0,1,0
382,1,7.0,0.62,0.18,1.5,50.0,0.9951,3.08,0.6,9.3,5.0,1,0
383,1,12.6,0.31,0.72,2.2,29.0,0.9987,2.88,0.82,9.8,8.0,0,0
384,1,11.9,0.4,0.65,2.15,27.0,0.9988,3.06,0.68,11.3,6.0,1,0
385,1,15.6,0.685,0.76,2.45,43.0,1.0032,2.95,0.68,11.2,7.0,1,0
386,1,10.0,0.44,0.49,2.7,19.0,0.9963,3.23,0.63,11.6,7.0,1,0
387,1,5.3,0.57,0.01,1.7,27.0,0.9934,3.57,0.84,12.5,7.0,0,0
388,1,9.5,0.735,0.1,2.1,31.0,0.9986,3.23,0.56,10.1,6.0,1,0
389,1,12.5,0.38,0.6,2.6,29.0,0.9996,3.1,0.73,10.5,5.0,0,0
390,1,9.3,0.48,0.29,2.1,16.0,0.9968,3.22,0.72,11.2,5.0,0,0
391,1,8.6,0.53,0.22,2.0,27.0,0.9967,3.2,0.56,10.2,6.0,1,0
392,1,8.95,0.39,0.69,2.05,35.0,0.9994,3.1,0.61,10.8,6.0,1,0
393,1,8.4,0.37,0.53,1.8,26.0,0.9979,3.06,0.62,9.1,6.0,0,0
394,1,6.8,0.38,0.5800000000000001,1.7,35.0,0.9968,3.44,0.63,10.0,6.0,1,0
395,1,10.4,0.33,0.63,1.75,22.0,0.9998,3.26,0.74,11.2,7.0,0,0
396,1,7.0,0.23,0.4,1.6,28.5,0.9952,3.5,0.63,11.1,5.0,1,0
397,1,11.3,0.62,0.67,5.2,19.0,0.9988,3.22,0.69,11.149999999999999,8.0,1,0
398,1,8.9,0.59,0.39,2.3,22.0,0.9986,3.37,0.58,10.3,5.0,1,0
399,1,9.2,0.63,0.21,2.7,65.0,0.9988,3.28,0.58,9.6,5.0,1,0
400,1,9.2,0.58,0.66,2.2,47.0,1.0008,3.25,0.57,9.0,3.0,1,0
401,1,9.2,0.5974999999999999,0.52,2.3,23.0,0.9976,3.2699999999999996,0.61,9.45,6.0,1,0
402,1,8.3,0.615,0.5900000000000001,2.6,19.0,0.9982,3.26,0.61,9.3,5.0,1,0
403,1,11.0,0.26,0.68,2.55,25.0,0.997,3.18,0.61,11.8,5.0,1,0
404,1,8.1,0.66,0.7,2.2,22.0,0.9972,3.08,0.53,9.0,5.0,1,0
405,1,11.5,0.315,0.54,2.1,15.0,0.9987,2.98,0.7,9.2,5.0,1,0
406,1,10.0,0.29,0.4,2.1500000000000004,26.0,1.0006,3.48,0.91,9.7,5.0,0,0
407,1,10.3,0.5,0.42,2.0,22.0,0.9982,3.16,0.72,11.5,6.0,0,0
408,1,8.8,0.46,0.45,2.6,18.0,0.9947,3.32,0.79,14.0,6.0,0,0
409,1,11.4,0.36,0.69,2.1,21.0,1.0,3.17,0.62,9.2,6.0,1,0
410,1,8.7,0.41000000000000003,0.02,2.35,48.0,0.9952,3.2,0.58,9.8,5.0,1,0
411,1,13.0,0.32,0.65,2.6,47.0,0.9996,3.185,0.61,10.6,5.0,1,0
412,1,9.6,0.54,0.42,2.4,52.0,0.997,3.2,0.71,11.4,6.0,0,0
413,1,12.5,0.37,0.55,2.6,68.0,0.9995,3.15,0.82,10.4,6.0,0,0
414,1,9.9,0.35,0.55,2.1,14.0,0.9971,3.26,0.79,10.6,6.0,0,0
415,1,10.5,0.28,0.51,1.7,24.0,0.9982,3.2,0.89,10.3,6.0,0,0
416,1,9.6,0.315,0.24,2.2,28.0,0.9988,3.14,0.6,10.2,5.0,1,0
417,1,9.3,0.27,0.41,2.0,16.0,0.998,3.28,0.7,9.7,5.0,1,0
418,1,9.5,0.24,0.49,1.8,20.0,0.9977,3.18,0.7,11.0,6.0,0,0
419,1,9.4,0.275,0.4,2.7,31.0,0.9984,3.19,0.7,10.1,6.0,1,0
420,1,10.6,0.28,0.39,2.75,23.0,0.99805,3.12,0.66,9.2,5.0,1,0
421,1,9.4,0.3,0.56,2.8,17.0,0.9964,3.15,0.92,11.7,5.5,0,0
422,1,10.6,0.36,0.59,2.2,18.0,0.9986,3.04,1.05,9.4,5.0,0,0
423,1,10.6,0.36,0.6,2.2,18.0,0.9986,3.04,1.06,9.4,5.0,0,0
424,1,10.6,0.44,0.68,2.2,18.0,0.997,3.06,0.66,9.7,5.0,1,0
425,1,10.2,0.67,0.39,1.9,17.0,0.9976,3.17,0.47,10.0,5.0,0,0
426,1,10.2,0.645,0.36,1.8,14.0,0.9982,3.17,0.42,10.0,6.0,0,0
427,1,11.6,0.32,0.395,2.8,21.5,0.9983,3.32,0.92,10.1,7.0,0,0
428,1,9.3,0.39,0.4,2.6,26.0,0.9984,3.34,0.75,10.2,6.0,0,0
429,1,9.3,0.4,0.27,2.8,56.0,0.9984,3.31,0.67,10.6,6.0,1,0
430,1,9.2,0.41,0.5,2.5,25.0,0.9952,3.34,0.79,13.3,7.0,0,0
431,1,8.9,0.4,0.51,2.6,27.0,0.995,3.32,0.9,13.4,7.0,0,0
432,1,8.7,0.405,0.31,3.0,81.0,0.9952,3.48,0.74,11.6,6.0,0,0
433,1,6.5,0.39,0.23,2.8,91.0,0.9952,3.44,0.55,12.1,6.0,1,0
434,1,10.7,0.35,0.28,2.6,16.0,0.9972,3.435,0.65,11.0,6.0,1,0
435,1,7.8,0.37,0.25,1.9,38.0,0.9984,3.43,0.65,9.0,6.0,1,0
436,1,7.2,0.34,0.32,2.5,113.0,0.9966,3.32,0.79,11.1,5.0,0,0
437,1,10.4,0.44,0.73,2.2,76.0,0.9990000000000001,3.17,0.85,12.0,7.0,0,0
438,1,10.5,0.26,0.47,1.9,24.0,0.9976,3.18,1.04,10.9,7.0,0,0
439,1,10.5,0.24,0.42,1.8,22.0,0.9976,3.21,1.05,10.8,7.0,0,0
440,1,10.45,0.25,0.46499999999999997,1.85,26.0,0.9976,3.16,1.03,10.850000000000001,7.0,0,0
441,1,10.4,0.24,0.46,1.8,21.0,0.9976,3.25,1.02,10.8,7.0,0,0
442,1,10.3,0.67,0.55,2.3,13.0,1.0,3.17,0.71,9.5,6.0,0,0
443,1,10.0,0.59,0.31,2.2,62.0,0.9994,3.18,0.63,10.2,6.0,1,0
444,1,13.3,0.29,0.75,2.8,43.0,0.9986,3.04,0.68,11.4,7.0,1,0
445,1,12.4,0.42,0.49,2.5,43.0,0.9978,3.02,0.61,9.5,5.0,1,0
446,1,10.7,0.4,0.48,2.1,49.0,0.998,3.03,0.81,9.7,6.0,0,0
447,1,10.5,0.51,0.49,2.4,15.0,0.9973,3.09,0.66,9.6,7.0,1,0
448,1,8.5,0.655,0.49,6.1,32.0,1.001,3.31,0.775,9.3,5.0,0,0
449,1,12.5,0.6,0.49,4.3,14.0,1.001,3.25,0.74,11.9,6.0,0,0
450,1,10.4,0.61,0.49,2.1,16.0,0.9994,3.16,0.63,8.4,5.5,1,0
451,1,10.9,0.21,0.49,2.8,32.0,0.9972,3.22,0.68,11.7,6.0,1,0
452,1,10.100000000000001,0.365,0.49,2.5,32.5,0.9966,3.36,0.78,11.0,5.0,0,0
453,1,9.8,0.25,0.49,2.7,33.0,0.9982,3.42,0.9,10.0,6.0,0,0
454,1,7.6,0.41,0.49,2.0,43.0,0.998,3.48,0.64,9.1,5.0,1,0
455,1,8.2,0.39,0.49,2.3,133.0,0.9979,3.38,0.99,9.8,5.0,0,0
456,1,9.3,0.4,0.49,2.5,142.0,0.9978,3.22,0.55,9.4,5.0,1,0
457,1,9.2,0.43,0.49,2.4,116.0,0.9976,3.23,0.64,9.5,5.0,1,0
458,1,10.4,0.41500000000000004,0.49,2.5,53.0,0.9998,3.24,0.67,9.9,5.0,1,0
459,1,7.0,0.38,0.49,2.5,85.0,0.9962,3.39,0.77,11.4,6.0,0,0
460,1,8.2,0.42,0.49,2.6,55.0,0.9988,3.34,0.75,8.7,6.0,0,0
461,1,9.9,0.63,0.24,2.4,33.0,0.9974,3.365,0.57,9.4,6.0,1,0
462,1,9.1,0.22,0.24,2.1,28.0,0.9990000000000001,3.41,0.87,10.3,6.0,0,0
463,1,11.9,0.38,0.24,2.7,42.0,1.0004,3.16,0.61,10.3,5.0,1,0
464,1,10.3,0.27,0.24,2.1,33.0,0.9995,3.22,0.66,10.3,6.0,1,0
465,1,10.0,0.48,0.24,2.7,32.0,1.0,3.28,0.56,10.0,6.0,1,0
466,1,8.1,0.825,0.24,2.1,32.5,0.9972,3.37,0.77,10.7,6.0,0,0
467,1,12.9,0.35,0.49,5.8,35.0,1.0014,3.2,0.66,12.0,7.0,1,0
468,1,11.2,0.5,0.74,5.15,17.0,0.9996,3.22,0.62,11.2,5.0,1,0
469,1,9.2,0.59,0.24,3.3,47.0,0.9988,3.215,0.67,9.6,5.0,1,0
470,1,9.5,0.46,0.49,6.3,17.0,0.9988,3.21,0.73,11.0,5.0,0,0
471,1,9.3,0.715,0.24,2.1,20.0,0.9988,3.12,0.59,9.9,5.0,1,0
472,1,11.2,0.66,0.24,2.5,18.5,0.9993,3.06,0.72,11.0,6.0,0,0
473,1,14.3,0.31,0.74,1.8,15.0,1.0008,3.0700000000000003,0.79,8.4,6.0,0,0
474,1,9.1,0.47,0.49,2.6,106.0,0.9982,3.08,0.75,9.1,6.0,1,0
475,1,7.5,0.55,0.24,2.0,28.0,0.9983,3.45,0.78,9.5,6.0,0,0
476,1,10.6,0.31,0.49,2.5,21.0,0.9987,3.26,0.86,10.7,6.0,0,0
477,1,12.4,0.35,0.49,2.6,26.5,0.9994,3.12,0.75,10.4,6.0,0,0
478,1,9.0,0.53,0.49,1.9,25.0,0.9975,3.27,0.61,9.4,6.0,1,0
479,1,6.8,0.51,0.01,2.1,25.0,0.9958,3.33,0.56,9.5,6.0,1,0
480,1,9.4,0.43,0.24,2.8,45.0,0.998,3.19,0.73,10.0,6.0,0,0
481,1,9.5,0.46,0.24,2.7,44.0,0.998,3.12,0.74,10.0,6.0,0,0
482,1,5.0,0.5525,0.24,1.6,44.5,0.9934,3.74,0.735,11.5,5.0,1,0
483,1,15.5,0.645,0.49,4.2,23.0,1.00315,2.92,0.74,11.1,5.0,0,0
484,1,10.9,0.53,0.49,4.6,17.0,1.0002,3.07,0.56,11.7,5.0,1,0
485,1,15.6,0.645,0.49,4.2,23.0,1.00315,2.92,0.74,11.1,5.0,0,0
486,1,13.0,0.47,0.49,4.3,21.0,1.0021,3.3,0.68,12.7,6.0,1,0
487,1,12.7,0.6,0.49,2.8,19.0,0.9994,3.14,0.57,11.4,5.0,1,0
488,1,9.0,0.44,0.49,2.4,121.0,0.9978,3.23,0.58,9.2,5.0,1,0
489,1,9.0,0.54,0.49,2.9,110.0,0.9982,3.08,0.61,9.2,5.0,1,0
490,1,8.85,0.29,0.49,2.7,60.0,0.9971,3.31,0.61,9.2,6.0,1,0
491,1,8.7,0.7,0.49,2.5,15.0,0.9991,3.32,0.6,9.0,6.0,1,0
492,1,9.8,0.5,0.49,2.6,20.0,0.9990000000000001,3.31,0.605,10.7,6.0,0,0
493,1,6.2,0.36,0.24,2.2,42.0,0.99905,3.32,0.57,11.7,6.0,1,0
494,1,11.5,0.35,0.49,3.3,37.0,1.0003,3.32,0.91,11.0,6.0,0,0
495,1,10.2,0.24,0.49,2.4,28.0,0.9978,3.14,0.61,10.4,5.0,1,0
496,1,10.5,0.345,0.49,2.1,47.0,0.9991,3.3,0.56,9.6,4.0,1,0
497,1,10.6,0.34,0.49,3.2,78.0,0.9992,3.19,0.7,10.0,6.0,1,0
498,1,10.55,0.27,0.49,3.1,46.0,0.9993,3.2,0.8,10.2,6.0,0,0
499,1,9.9,0.5,0.49,2.3,14.0,0.9978,3.34,0.52,10.0,4.0,1,0
500,1,8.8,0.44,0.49,2.8,111.0,0.9982,3.3,0.6,9.5,5.0,1,0
501,1,8.8,0.47,0.49,2.9,110.0,0.9982,3.29,0.6,9.8,5.0,1,0
502,1,10.6,0.45499999999999996,0.49,2.2,40.0,0.9976,3.14,0.51,9.8,5.0,1,0
503,1,12.3,0.5,0.49,2.2,14.0,1.0002,3.19,0.44,9.6,5.0,0,0
504,1,11.7,0.49,0.49,2.2,15.0,1.0,3.19,0.43,9.2,5.0,0,0
505,1,12.0,0.28,0.49,1.9,21.0,1.0001,2.98,0.66,9.9,7.0,1,0
506,1,11.8,0.33,0.49,3.4,80.0,1.0002,3.3,0.76,10.7,7.0,0,0
507,1,11.45,0.32,0.49,2.4,38.0,0.998,3.47,0.66,9.6,7.0,1,0
508,1,11.1,0.31,0.49,2.7,47.0,0.9986,3.12,1.02,10.6,7.0,0,0
509,1,7.3,0.73,0.24,1.9,48.5,0.9967,3.26,0.59,9.3,5.0,1,0
510,1,5.0,0.42,0.24,2.0,50.0,0.99715,3.19,0.74,10.55,8.0,0,0
511,1,10.2,0.29,0.49,2.6,13.0,0.9976,3.05,0.74,10.5,7.0,0,0
512,1,9.0,0.45,0.49,2.6,75.0,0.9987,3.35,0.57,9.7,5.0,1,0
513,1,9.45,0.39,0.49,1.7,149.0,0.9922,3.12,0.5,11.5,6.0,0,0
514,1,9.9,0.49,0.58,3.5,43.0,1.0004,3.29,0.58,9.0,5.0,1,0
515,1,7.9,0.72,0.17,2.6,38.0,0.9978,3.4,0.53,9.5,5.0,1,0
516,1,8.9,0.595,0.41,3.05,40.5,0.9998,3.27,0.57,9.3,5.0,1,0
517,1,12.4,0.4,0.51,2.0,24.0,0.9994,3.04,0.6,9.3,6.0,1,0
518,1,11.9,0.58,0.58,1.9,18.0,0.998,3.09,0.63,10.0,6.0,1,0
519,1,12.15,0.585,0.48,2.1,30.0,0.9967,3.2,0.48,9.8,6.0,0,0
520,1,12.7,0.59,0.45,2.3,22.0,1.0,3.0,0.7,9.9,6.0,1,0
521,1,8.2,0.5874999999999999,0.27,2.1,23.0,0.9962,3.26,0.47,10.0,6.0,0,0
522,1,13.2,0.46,0.52,2.2,35.0,1.0006,3.1,0.56,9.0,6.0,1,0
523,1,7.7,0.835,0.0,2.6,14.0,0.9975,3.3,0.52,9.3,5.0,1,0
524,1,8.3,0.58,0.13,2.9,63.0,0.9984,3.17,0.62,9.1,6.0,1,0
525,1,8.3,0.6,0.13,2.6,24.0,0.9984,3.31,0.59,9.2,6.0,1,0
526,1,9.4,0.41,0.48,4.6,20.0,0.9983,3.34,0.79,12.2,6.0,0,0
527,1,8.8,0.48,0.41,3.3,52.0,0.9982,3.31,0.53,10.5,6.0,1,0
528,1,10.1,0.65,0.37,5.1,65.0,1.0026,3.32,0.64,10.4,6.0,1,0
529,1,6.3,0.36,0.19,3.2,39.0,0.9956,3.355,0.52,12.7,6.0,1,0
530,1,8.8,0.24,0.54,2.5,57.0,0.9983,3.39,0.54,9.2,5.0,1,0
531,1,13.2,0.38,0.55,2.7,16.0,1.0006,2.98,0.54,9.4,5.0,1,0
532,1,7.5,0.64,0.46,2.4,29.0,0.9965,3.32,0.6,10.0,5.0,1,0
533,1,8.2,0.39,0.38,1.5,29.0,0.9962,3.26,0.74,9.8,5.0,0,0
534,1,9.2,0.755,0.18,2.2,103.0,0.9969,2.87,0.6699999999999999,10.2,6.0,0,0
535,1,9.6,0.6,0.5,2.3,71.0,0.9997,3.5,0.57,9.7,5.0,1,0
536,1,11.5,0.31,0.51,2.2,28.0,0.9982,3.03,0.93,9.8,6.0,0,0
537,1,11.4,0.46,0.5,2.3,17.0,1.0006,3.13,0.7,10.2,5.0,1,0
538,1,11.3,0.37,0.41,2.3,16.0,0.9988,3.09,0.8,9.3,5.0,0,0
539,1,8.3,0.54,0.24,3.4,112.0,0.9976,3.27,0.61,9.4,5.0,1,0
540,1,8.2,0.56,0.23,3.4,104.0,0.9976,3.28,0.62,9.4,5.0,1,0
541,1,8.25,0.58,0.22,3.15,32.0,0.9974,3.13,0.55,9.5,5.0,1,0
542,1,7.9,0.51,0.25,2.9,45.0,0.9974,3.49,0.96,9.85,5.0,0,0
543,1,6.8,0.69,0.235,2.55,58.0,0.9997,3.46,0.72,10.2,5.0,0,0
544,1,8.8,0.6,0.29,2.2,15.0,0.9988,3.36,0.49,9.1,5.0,0,0
545,1,8.7,0.54,0.26,2.5,31.0,0.9976,3.27,0.6,9.3,5.0,1,0
546,1,7.6,0.685,0.23,2.3,25.0,0.9964,3.21,0.61,9.3,5.0,1,0
547,1,10.4,0.28,0.245,2.7,19.0,0.9988,3.25,0.63,9.5,5.0,1,0
548,1,7.6,0.41,0.14,3.0,43.0,0.9964,3.32,0.57,10.5,6.0,1,0
549,1,10.1,0.38,0.22,3.4,86.0,1.001,3.43,0.64,11.3,4.0,1,0
550,1,7.9,0.35,0.21,1.9,102.0,0.9964,3.27,0.58,9.5,5.0,1,0
551,1,8.7,0.84,0.215,1.4,33.0,0.9954,3.27,0.55,9.7,5.0,1,0
552,1,9.6,0.88,0.28,2.4,147.0,0.9979,3.24,0.53,9.4,5.0,1,0
553,1,9.5,0.885,0.27,2.3,145.0,0.9978,3.24,0.53,9.4,5.0,1,0
554,1,7.7,0.915,0.12,2.2,23.0,0.9964,3.35,0.65,10.2,7.0,1,0
555,1,8.9,0.29,0.35,2.25,57.0,0.997,3.18,0.635,10.3,6.0,0,0
556,1,9.9,0.54,0.45,2.3,40.0,0.9991,3.39,0.62,9.4,5.0,1,0
557,1,9.5,0.59,0.44,2.3,68.0,0.9992,3.46,0.63,9.5,5.0,1,0
558,1,7.8,0.64,0.1,2.95,11.0,0.9984,3.37,0.63,10.1,5.0,1,0
559,1,7.3,0.67,0.05,3.6,20.0,0.9972,3.4,0.63,10.1,5.0,1,0
560,1,8.3,0.845,0.01,2.2,14.0,0.9967,3.32,0.58,11.0,4.0,1,0
561,1,8.7,0.48,0.3,2.8,28.0,0.9964,3.33,0.67,11.2,7.0,1,0
